Title,Price,Rating,Num Of Reviews,Author,Book Type,Genre,Cover Image,Interesting
"Man's Search For Meaning: The classic tribute to hope from the Holocaust Frankl, Viktor E",1,4.7,5.00428,Viktor E Frankl,Paperback,Textbooks and study guide,"https://images-eu.ssl-images-amazon.com/images/I/61157LApbuL._AC_UL300_SR300,200_.jpg",
DK Children Baby Touch And Feel Mealtime,1,4.5,0.03869,DK,Board book,Children & Young Adults,"https://images-eu.ssl-images-amazon.com/images/I/71Zw8OYPrIL._AC_UL300_SR300,200_.jpg",
The Food For Life Cookbook: 100+ Recipes Created with ZOE,4,4.5,0.10813,Tim t o r,Hardcover,Cookbooks & Food,"https://images-eu.ssl-images-amazon.com/images/I/71y71Q+YuQL._AC_UL300_SR300,200_.jpg",
"Food for Life: The New Science of Eating Well, by the #1 bestsell",4,4.6,0.14658,Tim t o r,Paperback,Health & Fitness,"https://images-eu.ssl-images-amazon.com/images/I/71dKEGV5j0L._AC_UL300_SR300,200_.jpg",
Why Has Nobody Told Me This Before?: The No 1 Sunday Times Bestseller 2022,3,4.6,1.1049,Dr Julie Smi t h,Paperback,Health & Fitness,"https://images-eu.ssl-images-amazon.com/images/I/61WA9ViLmML._AC_UL300_SR300,200_.jpg",
ONEWorld Publications Sweet Bean Paste: The International Bestseller,4,4.7,0.0816,Durian Sukegawa,Paperback,Cookbooks & Food,"https://images-eu.ssl-images-amazon.com/images/I/71M5WKI6dJL._AC_UL300_SR300,200_.jpg",
"Shifrat Da Vinci: The Da Vinci Code (Arabic Edition), Dan Brown, The Arab Science Publishers",4,4.3,0.0062,Dan Brown.,Paperback,Mystery & Thriller,"https://images-eu.ssl-images-amazon.com/images/I/91dDl4qglFL._AC_UL300_SR300,200_.jpg",
A Game of Thrones: 1,2,4.6,0.03857,George R. R. Martin,Mass Market Paperback,Poetry & Essays,"https://images-eu.ssl-images-amazon.com/images/I/81dvjub+IRL._AC_UL300_SR300,200_.jpg",
"Peter Pauper Press Celestial Journal (Diary, Notebook)",4,4.9,1.18401,Inc Peter Pauper Press,Diary,History & Culture,"https://images-eu.ssl-images-amazon.com/images/I/A15c+pr-6sL._AC_UL300_SR300,200_.jpg",
Llama Llama Nighty-Night,1,4.8,0.00037,Anna Dewdney,Board book,Children & Young Adults,"https://images-eu.ssl-images-amazon.com/images/I/81VDjQQ+GlL._AC_UL300_SR300,200_.jpg",
The Diary of a Bookseller,4,4.5,0.09561,Shaun Bythell,Paperback,Poetry & Essays,"https://images-eu.ssl-images-amazon.com/images/I/81wdElKiO2L._AC_UL300_SR300,200_.jpg",
Inner Traditions International Muhammad: His Life Based on the Earliest Sources,3,4.8,0.23623,Martin Lings,Paperback,Religion & Spirituality,"https://images-eu.ssl-images-amazon.com/images/I/81T2sIksH4L._AC_UL300_SR300,200_.jpg",
"Teach Yourself Short Stories in English for Beginners: Read for pleasure at your level, expand your vocabulary and learn English the fun way!",4,4.7,0.12475,Olly Richard s,Paperback,Education & Reference,"https://images-eu.ssl-images-amazon.com/images/I/81XOjJK0prL._AC_UL600_SR600,400_.jpg",
How to Win Friends and Influence People,2,4.5,0.69059,Dale Carnegi e,Paperback,Self-Help & Personal Development,"https://images-eu.ssl-images-amazon.com/images/I/611OWa8x+WL._AC_UL300_SR300,200_.jpg",
The Girl Who Never Made Mistakes,4,4.7,0.31436,Gary Rubinstein,Hardcover,Children & Young Adults,"https://images-eu.ssl-images-amazon.com/images/I/71Um-uEGVbL._AC_UL300_SR300,200_.jpg",
Everyone Here Is Lying: A Novel,0,4.6,0.1276,Shari Lapena,Hardcover,Mystery & Thriller,"https://images-eu.ssl-images-amazon.com/images/I/81kBg491MFL._AC_UL300_SR300,200_.jpg",
The Ten Types of Human: Who We Are and Who We Can Be,4,4.6,0.02951,Dexter Dias,Paperback,Psychology & Philosophy,"https://images-eu.ssl-images-amazon.com/images/I/71dQ6auvKHL._AC_UL300_SR300,200_.jpg",
No More Nappies: A Potty-Training Book,3,4.7,1.11866,Campbell Books,Board book,Children & Young Adults,"https://images-eu.ssl-images-amazon.com/images/I/81fZHA1dDhL._AC_UL600_SR600,400_.jpg",
"Blue Ocean Strategy, Expanded Edition: How to Create Uncontested Market Space and Make the Competition Irrelevant",4,4.6,0.44828,W Chan Kim,Hardcover,Parenting & Family,"https://images-eu.ssl-images-amazon.com/images/I/91YCWH4jFdL._AC_UL600_SR600,400_.jpg",
Twisted Games: the must-read bodyguard romance: 2 ,4,4.7,1.23262,Ana Huang,Paperback,Fiction Genres,"https://images-eu.ssl-images-amazon.com/images/I/71pLR3Iy50L._AC_UL600_SR600,400_.jpg",
The bell jar ,2,4.6,0.0465,Sylvia Plat h,Paperback,Psychological & Drama,"https://images-eu.ssl-images-amazon.com/images/I/91jUUia8vKL._AC_UL300_SR300,200_.jpg",
It Didn't Start With You: How inherited family trauma shapes who we are and,4,4.7,1.22035,Mark Wolynn,Paperback,Health & Fitness,"https://images-eu.ssl-images-amazon.com/images/I/711+NwnODwL._AC_UL600_SR600,400_.jpg",
The Power of A Positive Attitude: Your Road To Success,0,4.4,0.60701,Roger Fritz,Paperback,Self-Help & Personal Development,"https://images-eu.ssl-images-amazon.com/images/I/610kcuW0g1L._AC_UL600_SR600,400_.jpg",
Never Finished: Unshackle Your Mind and Win the War Within,4,4.8,0.3151,David Goggins,Paperback,Self-Help & Personal Development,"https://images-eu.ssl-images-amazon.com/images/I/61IzrJ6qSkL._AC_UL600_SR600,400_.jpg",
The Little Red Hen ,0,4.7,0.5522,J. P. Mille r,Hardcover,Children & Young Adults,"https://images-eu.ssl-images-amazon.com/images/I/91cBMSpxXDL._AC_UL300_SR300,200_.jpg",
"Do It Today: Overcome procrastination, improve productivity and achieve more meaningful things",2,4.5,0.5775,Darius Foroux,Paperback,Self-Help & Personal Development,"https://images-eu.ssl-images-amazon.com/images/I/61jCkOVf1oL._AC_UL300_SR300,200_.jpg",
Blue Sisters,4,4.3,0.02009,Coco Mello r s,Paperback,Fiction Genres,"https://images-eu.ssl-images-amazon.com/images/I/818vHhQ5P+L._AC_UL600_SR600,400_.jpg",
Crime and Punishment,3,4.6,0.33779,Fyodor Dostoyevsky,Paperback,Mystery & Thriller,"https://images-eu.ssl-images-amazon.com/images/I/81bAXZAp-GL._AC_UL600_SR600,400_.jpg",
The Ballad of Never After: the stunning sequel to the Sunday Times bestseller Once Upon A Broken Heart,3,4.8,0.32477,Stephanie Garbe r,Paperback,Science Fiction & Fantasy,"https://images-eu.ssl-images-amazon.com/images/I/81eZMptKtbL._AC_UL600_SR600,400_.jpg",
No Longer Human,3,4.7,1.69343,Osamu Dazai,Paperback,Historical Fiction,"https://images-eu.ssl-images-amazon.com/images/I/41alKvN9GwL._AC_UL300_SR300,200_.jpg",
"The Coming Wave: Technology, Power, and the Twenty-first Century's Greatest Dilemma",3,4.4,0.10962,Mustafa Suleyman,Paperback,Technology & Digital Media,"https://images-eu.ssl-images-amazon.com/images/I/81GffHs0vSL._AC_UL300_SR300,200_.jpg",
IKIGAI,4,4.6,5.22402,Héctor García,Hardcover,Self-Help & Personal Development,"https://images-eu.ssl-images-amazon.com/images/I/71xH0ALI4-L._AC_UL300_SR300,200_.jpg",
a good girl's guide to murder,3,4.8,1.46067,Holly Jackson,Paperback,Fiction Genres,"https://images-eu.ssl-images-amazon.com/images/I/81E3hDPr3eL._AC_UL300_SR300,200_.jpg",
